X Y |E| dxE dyE 
34 8 0.632287 0.474185 0.418254
34 9 0.55952 0.418933 0.370887
34 10 0.495176 0.364907 0.334727
34 11 0.438551 0.312451 0.307735
34 12 0.389033 0.261102 0.288397
34 13 0.346159 0.209681 0.275427
34 14 0.309379 0.156147 0.267083
34 15 0.276778 0.0973596 0.259089
34 16 0.23872 0.029516 0.236889
34 17 0.14862 -0.0458523 0.14137
34 18 0.0813641 -0.0813641 0
34 19 0.0395196 -0.0395196 0
34 20 0.02378 -0.0221903 -0.00854857
34 21 0.0121029 -0.00895136 -0.00814578
34 22 0.0065273 -0.00118475 -0.00641888
34 23 0.00542035 0.00327322 -0.00432044
34 24 0.00612293 0.00564484 -0.00237193
34 25 0.00676193 0.00671641 -0.000783222
34 26 0.0070187 0.00700632 0.000416682
34 27 0.00696374 0.0068456 0.00127731
34 28 0.00670338 0.00643724 0.00187011
34 29 0.00632041 0.00590122 0.00226344
34 30 0.0058715 0.00530606 0.00251402
34 31 0.00539412 0.00468941 0.00266571
34 32 0.00491338 0.00407094 0.00275113
34 33 0.00444718 0.00346004 0.00279384
34 34 0.00401007 0.0028603 0.00281057
34 35 0.00361602 0.00227218 0.00281297
34 36 0.00328045 0.00169442 0.00280896
34 37 0.00302097 0.00112489 0.00280372
34 38 0.00285602 0.000561014 0.00280038
34 39 0 0 0
35 0 1.6493 0 1.6493
35 1 1.53553 0.493019 1.45423
35 2 1.4182 0.760604 1.19699
35 3 1.27814 0.84533 0.958679
35 4 1.12859 0.82919 0.765604
35 5 0.985566 0.767885 0.617812
35 6 0.856973 0.690828 0.507109
35 7 0.744557 0.611617 0.424606
35 8 0.647178 0.535788 0.363002
35 9 0.562756 0.465074 0.316862
35 10 0.489158 0.399498 0.282271
35 11 0.424506 0.338336 0.256386
35 12 0.367212 0.280513 0.236975
35 13 0.31584 0.224762 0.221893
35 14 0.268701 0.169746 0.208295
35 15 0.222855 0.114409 0.191245
35 16 0.172042 0.0592412 0.16152
35 17 0.106312 0.00980936 0.105859
35 18 0.045299 -0.0173502 0.0418446
35 19 0.0229223 -0.0150042 0.0173293
35 20 0.0106408 -0.00955134 0.00469034
35 21 0.00390032 -0.00388184 -0.000379174
35 22 0.00200068 0.000396977 -0.0019609
35 23 0.00379907 0.00326114 -0.00194883
35 24 0.0051628 0.00499636 -0.00130035
35 25 0.00592993 0.00590938 -0.000493315
35 26 0.00626228 0.00625705 0.000255958
35 27 0.00629289 0.00623261 0.00086895
35 28 0.0061193 0.0059721 0.00133409
35 29 0.00581164 0.00556705 0.00166827
35 30 0.00541992 0.00507696 0.00189737
35 31 0.00497981 0.00453952 0.00204725
35 32 0.00451717 0.00397797 0.00214022
35 33 0.00405167 0.00340616 0.0021941
35 34 0.0035999 0.00283196 0.00222245
35 35 0.00317823 0.00225942 0.00223521
35 36 0.00280568 0.00169021 0.00223943
35 37 0.00250626 0.00112448 0.00223984
35 38 0.00230868 0.000561494 0.00223936
35 39 0 0 0
36 0 2.14232 0 2.14232
36 1 1.94914 0.913522 1.72181
36 2 1.75627 1.2007 1.28172
36 3 1.51375 1.18451 0.942538
36 4 1.27884 1.06743 0.7043
36 5 1.07702 0.931431 0.540754
36 6 0.910496 0.803683 0.427899
36 7 0.7738 0.690739 0.348777
36 8 0.660473 0.592277 0.292288
36 9 0.565028 0.506074 0.251287
36 10 0.48323 0.429676 0.221109
36 11 0.411902 0.360883 0.198562
36 12 0.34865 0.29785 0.181225
36 13 0.291585 0.23911 0.166877
36 14 0.239016 0.183664 0.152958
36 15 0.189088 0.13129 0.136077
36 16 0.13961 0.0832302 0.112088
36 17 0.0897756 0.0431987 0.078699
36 18 0.0474048 0.0171583 0.0441905
36 19 0.0236652 0.00640412 0.0227822
36 20 0.0107503 0.00287098 0.0103598
36 21 0.00467495 0.00257836 0.00389965
36 22 0.00351152 0.00339336 0.000903261
36 23 0.00438322 0.00437801 -0.000213606
36 24 0.00518457 0.00517008 -0.00038733
36 25 0.00566957 0.0056677 -0.000145647
36 26 0.00588444 0.00587988 0.000231516
36 27 0.0058872 0.00585567 0.000608447
36 28 0.00572737 0.00565152 0.000929032
36 29 0.00544685 0.0053179 0.00117818
36 30 0.0050806 0.00489521 0.00135993
36 31 0.00465709 0.00441375 0.0014857
36 32 0.00419915 0.00389525 0.00156842
36 33 0.00372531 0.00335467 0.0016199
36 34 0.00325163 0.00280195 0.00164991
36 35 0.0027943 0.00224334 0.00166599
36 36 0.0023732 0.0016825 0.0016737
36 37 0.00201723 0.00112132 0.00167686
36 38 0.00176901 0.000560486 0.00167787
36 39 0 0 0
37 0 3.05584 0 3.05584
37 1 2.80697 1.96037 2.00899
37 2 2.31977 1.94416 1.26553
37 3 1.82226 1.62458 0.825457
37 4 1.44135 1.32458 0.568302
37 5 1.16256 1.08673 0.413006
37 6 0.955154 0.901733 0.314956
37 7 0.795774 0.75538 0.250315
37 8 0.669038 0.636507 0.206085
37 9 0.565018 0.537271 0.174889
37 10 0.477211 0.45225 0.152315
37 11 0.401251 0.377669 0.135529
37 12 0.334152 0.310894 0.122485
37 13 0.273859 0.250164 0.111431
37 14 0.218979 0.194512 0.100584
37 15 0.168647 0.143856 0.0880176
37 16 0.122601 0.099191 0.0720569
37 17 0.0818004 0.062597 0.0526586
37 18 0.0494119 0.0363805 0.0334363
37 19 0.0281875 0.0205914 0.019249
37 20 0.0157041 0.0120528 0.0100672
37 21 0.00922646 0.00793093 0.00471465
37 22 0.0065003 0.0062201 0.00188791
37 23 0.00571679 0.00568745 0.000578469
37 24 0.00563935 0.00563827 0.000110281
37 25 0.00571183 0.00571144 6.65395e-05
37 26 0.00574286 0.00573912 0.000207307
37 27 0.00567311 0.00565869 0.000404291
37 28 0.00549277 0.0054604 0.000595411
37 29 0.00521285 0.00515782 0.000755491
37 30 0.00485241 0.00477223 0.000878474
37 31 0.00443186 0.00432504 0.000967193
37 32 0.00396997 0.0038346 0.00102784
37 33 0.00348286 0.00331533 0.00106718
37 34 0.0029845 0.00277783 0.0010913
37 35 0.00248836 0.00222948 0.00110516
37 36 0.00201092 0.00167514 0.00111252
37 37 0.00157956 0.0011178 0.00111603
37 38 0.00124947 0.000559134 0.00111738
37 39 0 0 0
38 0 11.1876 10 5.01621
38 1 5.36744 4.98379 1.99279
38 2 3.13703 2.99101 0.945944
38 3 2.11149 2.04506 0.525461
38 4 1.55511 1.5196 0.330444
38 5 1.21082 1.18916 0.228013
38 6 0.97582 0.961144 0.168603
38 7 0.803367 0.792541 0.131441
38 8 0.669679 0.6611 0.106849
38 9 0.56149 0.554251 0.0898679
38 10 0.470845 0.464383 0.0777344
38 11 0.392714 0.386649 0.0687545
38 12 0.323837 0.317894 0.0617545
38 13 0.262143 0.25614 0.0557786
38 14 0.206489 0.200361 0.0499287
38 15 0.156555 0.150433 0.0433523
38 16 0.1128 0.10708 0.0354628
38 17 0.0763431 0.0716176 0.0264422
38 18 0.0485 0.0451755 0.0176472
38 19 0.0295384 0.0275283 0.0107104
38 20 0.0178378 0.0168178 0.00594536
38 21 0.0112798 0.0108725 0.00300382
38 22 0.00798452 0.00786866 0.00135525
38 23 0.00653488 0.00651341 0.000529293
38 24 0.00598693 0.00598412 0.000183448
38 25 0.00580143 0.00580067 9.42171e-05
38 26 0.00570786 0.00570645 0.000126881
38 27 0.00558337 0.00557957 0.000206
38 28 0.00538154 0.00537357 0.000292828
38 29 0.00509419 0.00508074 0.000369901
38 30 0.00473054 0.00471084 0.000431284
38 31 0.00430603 0.00427956 0.000476761
38 32 0.00383665 0.0038028 0.000508568
38 33 0.00333654 0.00329423 0.000529674
38 34 0.00281737 0.00276456 0.000542948
38 35 0.00228887 0.00222161 0.00055082
38 36 0.00176061 0.00167079 0.000555175
38 37 0.00124709 0.00111561 0.000557364
38 38 0.000789483 0.000558249 0.000558249
38 39 0 0 0
39 0 0 0 0
39 1 0 0 0
39 2 0 0 0
39 3 0 0 0
39 4 0 0 0
39 5 0 0 0
39 6 0 0 0
39 7 0 0 0
39 8 0 0 0
39 9 0 0 0
39 10 0 0 0
39 11 0 0 0
39 12 0 0 0
39 13 0 0 0
39 14 0 0 0
39 15 0 0 0
39 16 0 0 0
39 17 0 0 0
39 18 0 0 0
39 19 0 0 0
39 20 0 0 0
39 21 0 0 0
39 22 0 0 0
39 23 0 0 0
39 24 0 0 0
39 25 0 0 0
39 26 0 0 0
39 27 0 0 0
39 28 0 0 0
39 29 0 0 0
39 30 0 0 0
39 31 0 0 0
39 32 0 0 0
39 33 0 0 0
39 34 0 0 0
39 35 0 0 0
39 36 0 0 0
39 37 0 0 0
39 38 0 0 0
39 39 0 0 0
