X Y V 
57 6 0.246577
57 7 0.286301
57 8 0.325397
57 9 0.363785
57 10 0.401394
57 11 0.438157
57 12 0.474014
57 13 0.508913
57 14 0.542807
57 15 0.575656
57 16 0.607428
57 17 0.638095
57 18 0.667639
57 19 0.696043
57 20 0.7233
57 21 0.749406
57 22 0.774363
57 23 0.798175
57 24 0.820853
57 25 0.842408
57 26 0.862859
57 27 0.882221
57 28 0.900518
57 29 0.91777
57 30 0.934002
57 31 0.949239
57 32 0.963505
57 33 0.976826
57 34 0.989228
57 35 1.00074
57 36 1.01138
57 37 1.02117
57 38 1.03014
57 39 1.03831
57 40 1.0457
57 41 1.05233
57 42 1.05821
57 43 1.06337
57 44 1.06781
57 45 1.07154
57 46 1.07459
57 47 1.07694
57 48 1.07862
57 49 1.07962
57 50 1.07994
57 51 1.07959
57 52 1.07855
57 53 1.07683
57 54 1.07442
57 55 1.07131
57 56 1.06749
57 57 1.06294
57 58 1.05765
57 59 1.0516
57 60 1.04477
57 61 1.03714
57 62 1.0287
57 63 1.01941
57 64 1.00925
57 65 0.9982
57 66 0.986229
57 67 0.973312
57 68 0.959421
57 69 0.944529
57 70 0.928609
57 71 0.911634
57 72 0.893581
57 73 0.874423
57 74 0.854141
57 75 0.832712
57 76 0.810121
57 77 0.786352
57 78 0.761395
57 79 0.735243
57 80 0.707893
57 81 0.679348
57 82 0.649615
57 83 0.618707
57 84 0.586644
57 85 0.553452
57 86 0.519161
57 87 0.483812
57 88 0.44745
57 89 0.410126
57 90 0.371901
57 91 0.33284
57 92 0.293015
57 93 0.252504
57 94 0.21139
57 95 0.169761
57 96 0.127711
57 97 0.0853344
57 98 0.0427306
57 99 0
58 0 0
58 1 0.0481053
58 2 0.0961261
58 3 0.143946
58 4 0.191449
58 5 0.238526
58 6 0.285067
58 7 0.33097
58 8 0.376139
58 9 0.420483
58 10 0.463917
58 11 0.506366
58 12 0.547761
58 13 0.58804
58 14 0.62715
58 15 0.665047
58 16 0.701693
58 17 0.737058
58 18 0.771119
58 19 0.803861
58 20 0.835274
58 21 0.865355
58 22 0.894107
58 23 0.921535
58 24 0.947653
58 25 0.972475
58 26 0.996021
58 27 1.01831
58 28 1.03937
58 29 1.05923
58 30 1.07791
58 31 1.09545
58 32 1.11186
58 33 1.12719
58 34 1.14146
58 35 1.1547
58 36 1.16693
58 37 1.1782
58 38 1.18851
58 39 1.19791
58 40 1.2064
58 41 1.21402
58 42 1.22077
58 43 1.22669
58 44 1.23179
58 45 1.23607
58 46 1.23955
58 47 1.24224
58 48 1.24415
58 49 1.24528
58 50 1.24563
58 51 1.24519
58 52 1.24398
58 53 1.24197
58 54 1.23917
58 55 1.23556
58 56 1.23113
58 57 1.22586
58 58 1.21974
58 59 1.21274
58 60 1.20485
58 61 1.19604
58 62 1.18629
58 63 1.17557
58 64 1.16385
58 65 1.1511
58 66 1.1373
58 67 1.1224
58 68 1.10639
58 69 1.08922
58 70 1.07088
58 71 1.05132
58 72 1.03051
58 73 1.00844
58 74 0.985075
58 75 0.960388
58 76 0.934361
58 77 0.906977
58 78 0.878224
58 79 0.848092
58 80 0.816577
58 81 0.783683
58 82 0.749416
58 83 0.713792
58 84 0.676832
58 85 0.638566
58 86 0.599028
58 87 0.558265
58 88 0.516327
58 89 0.473276
58 90 0.42918
58 91 0.384114
58 92 0.338163
58 93 0.291415
58 94 0.243969
58 95 0.195926
58 96 0.147395
58 97 0.0984864
58 98 0.0493158
58 99 0
59 0 0
59 1 0.0547524
59 2 0.109405
59 3 0.163822
59 4 0.217873
59 5 0.271429
59 6 0.324367
59 7 0.376569
59 8 0.427925
59 9 0.478329
59 10 0.527687
59 11 0.575912
59 12 0.622925
59 13 0.668658
59 14 0.71305
59 15 0.756052
59 16 0.797621
59 17 0.837724
59 18 0.876337
59 19 0.913443
59 20 0.949032
59 21 0.983103
59 22 1.01566
59 23 1.04671
59 24 1.07626
59 25 1.10435
59 26 1.13098
59 27 1.15619
59 28 1.18
59 29 1.20245
59 30 1.22356
59 31 1.24337
59 32 1.26192
59 33 1.27923
59 34 1.29535
59 35 1.31029
59 36 1.32411
59 37 1.33682
59 38 1.34846
59 39 1.35906
59 40 1.36864
59 41 1.37723
59 42 1.38485
59 43 1.39152
59 44 1.39726
59 45 1.40208
59 46 1.40599
59 47 1.40901
59 48 1.41115
59 49 1.4124
59 50 1.41277
59 51 1.41226
59 52 1.41086
59 53 1.40857
59 54 1.40538
59 55 1.40128
59 56 1.39625
59 57 1.39027
59 58 1.38333
59 59 1.37541
59 60 1.36647
59 61 1.3565
59 62 1.34545
59 63 1.33332
59 64 1.32005
59 65 1.30563
59 66 1.29001
59 67 1.27316
59 68 1.25504
59 69 1.23562
59 70 1.21486
59 71 1.19273
59 72 1.16919
59 73 1.14422
59 74 1.11777
59 75 1.08983
59 76 1.06037
59 77 1.02937
59 78 0.996807
59 79 0.96268
59 80 0.926982
59 81 0.889712
59 82 0.850879
59 83 0.810498
59 84 0.768594
59 85 0.725197
59 86 0.680349
59 87 0.6341
59 88 0.586507
59 89 0.537641
59 90 0.487578
59 91 0.436405
59 92 0.384216
59 93 0.331116
59 94 0.277215
59 95 0.222631
59 96 0.167487
59 97 0.111912
59 98 0.0560384
59 99 0
60 0 0
60 1 0.0615601
60 2 0.123003
60 3 0.184175
60 4 0.244926
60 5 0.30511
60 6 0.364586
60 7 0.423222
60 8 0.48089
60 9 0.537473
60 10 0.592864
60 11 0.646965
60 12 0.699688
60 13 0.750955
60 14 0.800701
60 15 0.848869
60 16 0.895414
60 17 0.9403
60 18 0.983501
60 19 1.025
60 20 1.06478
60 21 1.10286
60 22 1.13922
60 23 1.17389
60 24 1.20689
60 25 1.23822
60 26 1.26793
60 27 1.29604
60 28 1.32259
60 29 1.34761
60 30 1.37113
60 31 1.3932
60 32 1.41385
60 33 1.43313
60 34 1.45106
60 35 1.46769
60 36 1.48306
60 37 1.4972
60 38 1.51015
60 39 1.52193
60 40 1.53258
60 41 1.54212
60 42 1.55059
60 43 1.55799
60 44 1.56436
60 45 1.5697
60 46 1.57404
60 47 1.57738
60 48 1.57974
60 49 1.58111
60 50 1.5815
60 51 1.58091
60 52 1.57934
60 53 1.57677
60 54 1.5732
60 55 1.56862
60 56 1.563
60 57 1.55633
60 58 1.54858
60 59 1.53974
60 60 1.52978
60 61 1.51865
60 62 1.50634
60 63 1.49281
60 64 1.47803
60 65 1.46195
60 66 1.44453
60 67 1.42574
60 68 1.40554
60 69 1.38389
60 70 1.36074
60 71 1.33606
60 72 1.3098
60 73 1.28194
60 74 1.25242
60 75 1.22124
60 76 1.18834
60 77 1.15372
60 78 1.11735
60 79 1.07922
60 80 1.03931
60 81 0.99764
60 82 0.954206
60 83 0.909026
60 84 0.862125
60 85 0.813538
60 86 0.763309
60 87 0.711494
60 88 0.658159
60 89 0.603379
60 90 0.547243
60 91 0.489846
60 92 0.431297
60 93 0.371712
60 94 0.311219
60 95 0.249949
60 96 0.188044
60 97 0.12565
60 98 0.0629173
60 99 0
61 0 0
61 1 0.0685486
61 2 0.136961
61 3 0.205063
61 4 0.272686
61 5 0.339663
61 6 0.405837
61 7 0.471056
61 8 0.535179
61 9 0.598073
61 10 0.659619
61 11 0.719706
61 12 0.778238
61 13 0.835129
61 14 0.890306
61 15 0.943708
61 16 0.995285
61 17 1.045
61 18 1.09282
61 19 1.13874
61 20 1.18274
61 21 1.22483
61 22 1.26501
61 23 1.30331
61 24 1.33973
61 25 1.37431
61 26 1.40708
61 27 1.43807
61 28 1.46733
61 29 1.49489
61 30 1.5208
61 31 1.5451
61 32 1.56783
61 33 1.58904
61 34 1.60877
61 35 1.62706
61 36 1.64395
61 37 1.65949
61 38 1.67372
61 39 1.68666
61 40 1.69835
61 41 1.70883
61 42 1.71812
61 43 1.72624
61 44 1.73322
61 45 1.73908
61 46 1.74383
61 47 1.74748
61 48 1.75005
61 49 1.75155
61 50 1.75196
61 51 1.75129
61 52 1.74954
61 53 1.7467
61 54 1.74276
61 55 1.7377
61 56 1.73151
61 57 1.72416
61 58 1.71563
61 59 1.70589
61 60 1.69491
61 61 1.68266
61 62 1.66911
61 63 1.65421
61 64 1.63792
61 65 1.62021
61 66 1.60103
61 67 1.58034
61 68 1.55808
61 69 1.53422
61 70 1.5087
61 71 1.48149
61 72 1.45254
61 73 1.4218
61 74 1.38924
61 75 1.35481
61 76 1.31849
61 77 1.28025
61 78 1.24006
61 79 1.19791
61 80 1.15378
61 81 1.10768
61 82 1.05961
61 83 1.00958
61 84 0.95763
61 85 0.903788
61 86 0.848103
61 87 0.790636
61 88 0.73146
61 89 0.670659
61 90 0.608329
61 91 0.54458
61 92 0.479532
61 93 0.413316
61 94 0.346074
61 95 0.277957
61 96 0.209123
61 97 0.139738
61 98 0.0699723
61 99 0
62 0 0
62 1 0.0757395
62 2 0.151322
62 3 0.226552
62 4 0.301238
62 5 0.375193
62 6 0.448241
62 7 0.520211
62 8 0.590945
62 9 0.660296
62 10 0.72813
62 11 0.794326
62 12 0.858775
62 13 0.921386
62 14 0.982077
62 15 1.04078
62 16 1.09745
62 17 1.15205
62 18 1.20453
62 19 1.2549
62 20 1.30313
62 21 1.34925
62 22 1.39325
62 23 1.43516
62 24 1.475
62 25 1.51281
62 26 1.54862
62 27 1.58247
62 28 1.61442
62 29 1.64449
62 30 1.67276
62 31 1.69925
62 32 1.72403
62 33 1.74713
62 34 1.76862
62 35 1.78854
62 36 1.80693
62 37 1.82384
62 38 1.83931
62 39 1.85339
62 40 1.8661
62 41 1.87749
62 42 1.88758
62 43 1.8964
62 44 1.90398
62 45 1.91033
62 46 1.91548
62 47 1.91944
62 48 1.92222
62 49 1.92383
62 50 1.92426
62 51 1.92352
62 52 1.9216
62 53 1.91849
62 54 1.91419
62 55 1.90867
62 56 1.90191
62 57 1.8939
62 58 1.8846
62 59 1.87398
62 60 1.86202
62 61 1.84867
62 62 1.8339
62 63 1.81766
62 64 1.7999
62 65 1.78059
62 66 1.75968
62 67 1.7371
62 68 1.71282
62 69 1.68678
62 70 1.65893
62 71 1.62922
62 72 1.59759
62 73 1.564
62 74 1.52841
62 75 1.49076
62 76 1.45103
62 77 1.40917
62 78 1.36516
62 79 1.31898
62 80 1.27061
62 81 1.22005
62 82 1.16731
62 83 1.11239
62 84 1.05533
62 85 0.996157
62 86 0.934934
62 87 0.871721
62 88 0.806597
62 89 0.739656
62 90 0.671003
62 91 0.600759
62 92 0.529058
62 93 0.456047
62 94 0.381884
62 95 0.306738
62 96 0.230788
62 97 0.15422
62 98 0.0772249
62 99 0
63 0 0
63 1 0.0831561
63 2 0.166132
63 3 0.248709
63 4 0.330671
63 5 0.41181
63 6 0.491928
63 7 0.570834
63 8 0.648352
63 9 0.72432
63 10 0.798588
63 11 0.871024
63 12 0.941509
63 13 1.00994
63 14 1.07624
63 15 1.14033
63 16 1.20215
63 17 1.26167
63 18 1.31885
63 19 1.37369
63 20 1.42618
63 21 1.47633
63 22 1.52415
63 23 1.56966
63 24 1.61291
63 25 1.65392
63 26 1.69275
63 27 1.72944
63 28 1.76403
63 29 1.79659
63 30 1.82717
63 31 1.85582
63 32 1.88261
63 33 1.90758
63 34 1.93079
63 35 1.95229
63 36 1.97214
63 37 1.99039
63 38 2.00708
63 39 2.02226
63 40 2.03596
63 41 2.04823
63 42 2.0591
63 43 2.0686
63 44 2.07675
63 45 2.08359
63 46 2.08913
63 47 2.09338
63 48 2.09636
63 49 2.09807
63 50 2.09852
63 51 2.09771
63 52 2.09562
63 53 2.09226
63 54 2.0876
63 55 2.08163
63 56 2.07433
63 57 2.06567
63 58 2.05563
63 59 2.04416
63 60 2.03124
63 61 2.01681
63 62 2.00085
63 63 1.9833
63 64 1.96412
63 65 1.94324
63 66 1.92063
63 67 1.89621
63 68 1.86994
63 69 1.84176
63 70 1.81161
63 71 1.77943
63 72 1.74516
63 73 1.70875
63 74 1.67015
63 75 1.6293
63 76 1.58616
63 77 1.5407
63 78 1.49287
63 79 1.44265
63 80 1.39002
63 81 1.33498
63 82 1.27752
63 83 1.21767
63 84 1.15543
63 85 1.09087
63 86 1.02402
63 87 0.954957
63 88 0.883771
63 89 0.81056
63 90 0.735439
63 91 0.658544
63 92 0.580021
63 93 0.500033
63 94 0.418757
63 95 0.336382
63 96 0.253106
63 97 0.16914
63 98 0.0846979
63 99 0
64 0 0
64 1 0.0908236
64 2 0.181442
64 3 0.271609
64 4 0.361084
64 5 0.449634
64 6 0.537037
64 7 0.623083
64 8 0.707576
64 9 0.790335
64 10 0.871197
64 11 0.950016
64 12 1.02666
64 13 1.10103
64 14 1.17302
64 15 1.24257
64 16 1.30961
64 17 1.37411
64 18 1.43603
64 19 1.49537
64 20 1.55212
64 21 1.6063
64 22 1.65793
64 23 1.70704
64 24 1.75367
64 25 1.79787
64 26 1.83968
64 27 1.87916
64 28 1.91637
64 29 1.95137
64 30 1.98423
64 31 2.015
64 32 2.04374
64 33 2.07053
64 34 2.09542
64 35 2.11847
64 36 2.13974
64 37 2.15928
64 38 2.17715
64 39 2.19339
64 40 2.20806
64 41 2.22118
64 42 2.2328
64 43 2.24295
64 44 2.25166
64 45 2.25897
64 46 2.26488
64 47 2.26941
64 48 2.27258
64 49 2.2744
64 50 2.27487
64 51 2.27398
64 52 2.27173
64 53 2.26812
64 54 2.26312
64 55 2.25672
64 56 2.24889
64 57 2.23961
64 58 2.22884
64 59 2.21654
64 60 2.20269
64 61 2.18723
64 62 2.17011
64 63 2.15129
64 64 2.13071
64 65 2.10831
64 66 2.08404
64 67 2.05782
64 68 2.02961
64 69 1.99933
64 70 1.96691
64 71 1.9323
64 72 1.89543
64 73 1.85623
64 74 1.81465
64 75 1.77063
64 76 1.72411
64 77 1.67505
64 78 1.62341
64 79 1.56916
64 80 1.51226
64 81 1.45271
64 82 1.39051
64 83 1.32566
64 84 1.25819
64 85 1.18815
64 86 1.11558
64 87 1.04057
64 88 0.963194
64 89 0.883572
64 90 0.801829
64 91 0.71811
64 92 0.632578
64 93 0.545414
64 94 0.456812
64 95 0.366985
64 96 0.276153
64 97 0.18455
64 98 0.0924165
64 99 0
65 0 0
65 1 0.0987695
65 2 0.197305
65 3 0.295332
65 4 0.392582
65 5 0.488794
65 6 0.583722
65 7 0.677131
65 8 0.768806
65 9 0.858547
65 10 0.946176
65 11 1.03153
65 12 1.11448
65 13 1.19489
65 14 1.27268
65 15 1.34777
65 16 1.4201
65 17 1.48962
65 18 1.55631
65 19 1.62017
65 20 1.68119
65 21 1.73941
65 22 1.79484
65 23 1.84753
65 24 1.89751
65 25 1.94486
65 26 1.98961
65 27 2.03185
65 28 2.07163
65 29 2.10902
65 30 2.1441
65 31 2.17694
65 32 2.2076
65 33 2.23615
65 34 2.26267
65 35 2.28722
65 36 2.30986
65 37 2.33066
65 38 2.34966
65 39 2.36693
65 40 2.38252
65 41 2.39646
65 42 2.4088
65 43 2.41958
65 44 2.42883
65 45 2.43657
65 46 2.44284
65 47 2.44764
65 48 2.451
65 49 2.45291
65 50 2.45339
65 51 2.45244
65 52 2.45004
65 53 2.44618
65 54 2.44085
65 55 2.43403
65 56 2.4257
65 57 2.41582
65 58 2.40435
65 59 2.39126
65 60 2.37651
65 61 2.36005
65 62 2.34182
65 63 2.32176
65 64 2.29983
65 65 2.27595
65 66 2.25007
65 67 2.2221
65 68 2.19199
65 69 2.15966
65 70 2.12503
65 71 2.08804
65 72 2.0486
65 73 2.00666
65 74 1.96214
65 75 1.91498
65 76 1.8651
65 77 1.81247
65 78 1.75703
65 79 1.69873
65 80 1.63756
65 81 1.57348
65 82 1.5065
65 83 1.43662
65 84 1.36385
65 85 1.28825
65 86 1.20987
65 87 1.12879
65 88 1.04509
65 89 0.958911
65 90 0.870375
65 91 0.779645
65 92 0.686901
65 93 0.59234
65 94 0.496179
65 95 0.398652
65 96 0.300006
65 97 0.200502
65 98 0.100408
65 99 0
66 0 0
66 1 0.107024
66 2 0.213783
66 3 0.319968
66 4 0.425281
66 5 0.529432
66 6 0.632147
66 7 0.733165
66 8 0.832249
66 9 0.929179
66 10 1.02376
66 11 1.11582
66 12 1.20521
66 13 1.2918
66 14 1.37549
66 15 1.4562
66 16 1.53387
66 17 1.60846
66 18 1.67996
66 19 1.74835
66 20 1.81366
66 21 1.8759
66 22 1.93511
66 23 1.99134
66 24 2.04465
66 25 2.0951
66 26 2.14275
66 27 2.18769
66 28 2.22999
66 29 2.26972
66 30 2.30697
66 31 2.34181
66 32 2.37433
66 33 2.4046
66 34 2.43269
66 35 2.45868
66 36 2.48265
66 37 2.50464
66 38 2.52474
66 39 2.543
66 40 2.55946
66 41 2.57418
66 42 2.58722
66 43 2.59859
66 44 2.60835
66 45 2.61652
66 46 2.62312
66 47 2.62818
66 48 2.63171
66 49 2.63372
66 50 2.63421
66 51 2.63318
66 52 2.63063
66 53 2.62655
66 54 2.62091
66 55 2.61369
66 56 2.60487
66 57 2.59441
66 58 2.58228
66 59 2.56843
66 60 2.55282
66 61 2.53539
66 62 2.51609
66 63 2.49486
66 64 2.47162
66 65 2.44631
66 66 2.41887
66 67 2.38921
66 68 2.35725
66 69 2.32292
66 70 2.28614
66 71 2.24682
66 72 2.20488
66 73 2.16024
66 74 2.11282
66 75 2.06256
66 76 2.00937
66 77 1.95319
66 78 1.89396
66 79 1.83164
66 80 1.76618
66 81 1.69756
66 82 1.62577
66 83 1.5508
66 84 1.47268
66 85 1.39144
66 86 1.30715
66 87 1.21987
66 88 1.12972
66 89 1.03681
66 90 0.941298
66 91 0.843355
66 92 0.743174
66 93 0.640976
66 94 0.536998
66 95 0.4315
66 96 0.324756
66 97 0.217057
66 98 0.108702
66 99 0
67 0 0
67 1 0.11562
67 2 0.23094
67 3 0.345615
67 4 0.45931
67 5 0.571705
67 6 0.682493
67 7 0.791389
67 8 0.898128
67 9 1.00247
67 10 1.10421
67 11 1.20314
67 12 1.29913
67 13 1.39202
67 14 1.48171
67 15 1.56813
67 16 1.65121
67 17 1.73092
67 18 1.80725
67 19 1.88019
67 20 1.94977
67 21 2.01601
67 22 2.07898
67 23 2.13872
67 24 2.19531
67 25 2.24881
67 26 2.29931
67 27 2.34689
67 28 2.39164
67 29 2.43365
67 30 2.473
67 31 2.50979
67 32 2.54409
67 33 2.57601
67 34 2.60562
67 35 2.63299
67 36 2.65822
67 37 2.68137
67 38 2.70251
67 39 2.7217
67 40 2.739
67 41 2.75447
67 42 2.76815
67 43 2.78009
67 44 2.79033
67 45 2.79889
67 46 2.80582
67 47 2.81112
67 48 2.81481
67 49 2.81691
67 50 2.81741
67 51 2.81632
67 52 2.81362
67 53 2.80932
67 54 2.80338
67 55 2.79579
67 56 2.78651
67 57 2.7755
67 58 2.76274
67 59 2.74817
67 60 2.73174
67 61 2.71339
67 62 2.69306
67 63 2.67069
67 64 2.64621
67 65 2.61953
67 66 2.59059
67 67 2.55929
67 68 2.52556
67 69 2.4893
67 70 2.45042
67 71 2.40883
67 72 2.36445
67 73 2.31717
67 74 2.26692
67 75 2.2136
67 76 2.15713
67 77 2.09744
67 78 2.03446
67 79 1.96813
67 80 1.89839
67 81 1.82522
67 82 1.74859
67 83 1.6685
67 84 1.58496
67 85 1.498
67 86 1.40769
67 87 1.31409
67 88 1.21733
67 89 1.11752
67 90 1.01484
67 91 0.909462
67 92 0.801603
67 93 0.691503
67 94 0.579425
67 95 0.465655
67 96 0.3505
67 97 0.23428
67 98 0.117332
67 99 0
68 0 0
68 1 0.124596
68 2 0.24885
68 3 0.37238
68 4 0.494811
68 5 0.615785
68 6 0.734963
68 7 0.852029
68 8 0.966692
68 9 1.07869
68 10 1.18779
68 11 1.2938
68 12 1.39653
68 13 1.49586
68 14 1.59167
68 15 1.68388
68 16 1.77243
68 17 1.8573
68 18 1.93847
68 19 2.01596
68 20 2.0898
68 21 2.16003
68 22 2.22671
68 23 2.28992
68 24 2.34973
68 25 2.40622
68 26 2.4595
68 27 2.50965
68 28 2.55678
68 29 2.60099
68 30 2.64237
68 31 2.68102
68 32 2.71705
68 33 2.75054
68 34 2.78159
68 35 2.81029
68 36 2.83671
68 37 2.86095
68 38 2.88307
68 39 2.90314
68 40 2.92124
68 41 2.9374
68 42 2.9517
68 43 2.96417
68 44 2.97486
68 45 2.9838
68 46 2.99102
68 47 2.99654
68 48 3.00039
68 49 3.00256
68 50 3.00307
68 51 3.00192
68 52 2.99909
68 53 2.99458
68 54 2.98836
68 55 2.98041
68 56 2.9707
68 57 2.95918
68 58 2.94582
68 59 2.93057
68 60 2.91336
68 61 2.89415
68 62 2.87285
68 63 2.84941
68 64 2.82373
68 65 2.79575
68 66 2.76537
68 67 2.73251
68 68 2.69707
68 69 2.65895
68 70 2.61805
68 71 2.57427
68 72 2.52751
68 73 2.47767
68 74 2.42464
68 75 2.36833
68 76 2.30864
68 77 2.24549
68 78 2.17879
68 79 2.10847
68 80 2.03447
68 81 1.95675
68 82 1.87526
68 83 1.79001
68 84 1.70099
68 85 1.60823
68 86 1.51179
68 87 1.41175
68 88 1.30822
68 89 1.20133
68 90 1.09126
68 91 0.978213
68 92 0.862411
68 93 0.744121
68 94 0.623631
68 95 0.501259
68 96 0.377344
68 97 0.252245
68 98 0.126336
68 99 0
69 0 0
69 1 0.133992
69 2 0.267596
69 3 0.400384
69 4 0.53194
69 5 0.661863
69 6 0.789777
69 7 0.915333
69 8 1.03821
69 9 1.15813
69 10 1.27483
69 11 1.38809
69 12 1.49775
69 13 1.60365
69 14 1.70568
69 15 1.80376
69 16 1.89784
69 17 1.98789
69 18 2.07392
69 19 2.15596
69 20 2.23403
69 21 2.30821
69 22 2.37856
69 23 2.44517
69 24 2.50813
69 25 2.56755
69 26 2.62353
69 27 2.67617
69 28 2.7256
69 29 2.77192
69 30 2.81524
69 31 2.85568
69 32 2.89334
69 33 2.92833
69 34 2.96074
69 35 2.99068
69 36 3.01824
69 37 3.0435
69 38 3.06654
69 39 3.08745
69 40 3.10627
69 41 3.12309
69 42 3.13796
69 43 3.15092
69 44 3.16203
69 45 3.17131
69 46 3.17881
69 47 3.18454
69 48 3.18852
69 49 3.19077
69 50 3.19129
69 51 3.19007
69 52 3.18712
69 53 3.18242
69 54 3.17594
69 55 3.16766
69 56 3.15754
69 57 3.14555
69 58 3.13163
69 59 3.11573
69 60 3.0978
69 61 3.07777
69 62 3.05557
69 63 3.03111
69 64 3.00432
69 65 2.9751
69 66 2.94336
69 67 2.90901
69 68 2.87194
69 69 2.83204
69 70 2.78921
69 71 2.74332
69 72 2.69427
69 73 2.64194
69 74 2.58621
69 75 2.52698
69 76 2.46414
69 77 2.39759
69 78 2.32722
69 79 2.25295
69 80 2.17471
69 81 2.09244
69 82 2.00609
69 83 1.91564
69 84 1.82109
69 85 1.72246
69 86 1.61979
69 87 1.51317
69 88 1.4027
69 89 1.28854
69 90 1.17086
69 91 1.04988
69 92 0.925847
69 93 0.799051
69 94 0.669808
69 95 0.538469
69 96 0.405411
69 97 0.271034
69 98 0.135753
69 99 0
70 0 0
70 1 0.143855
70 2 0.28727
70 3 0.429765
70 4 0.570874
70 5 0.710153
70 6 0.847183
70 7 0.981578
70 8 1.11299
70 9 1.2411
70 10 1.36564
70 11 1.48638
70 12 1.60313
70 13 1.71574
70 14 1.8241
70 15 1.92812
70 16 2.02778
70 17 2.12304
70 18 2.21394
70 19 2.30049
70 20 2.38277
70 21 2.46084
70 22 2.53479
70 23 2.60474
70 24 2.67077
70 25 2.73302
70 26 2.7916
70 27 2.84664
70 28 2.89827
70 29 2.94661
70 30 2.99178
70 31 3.03391
70 32 3.07311
70 33 3.10951
70 34 3.14321
70 35 3.17431
70 36 3.20292
70 37 3.22913
70 38 3.25303
70 39 3.27469
70 40 3.2942
70 41 3.31162
70 42 3.32701
70 43 3.34042
70 44 3.35191
70 45 3.36151
70 46 3.36925
70 47 3.37517
70 48 3.37928
70 49 3.38159
70 50 3.38212
70 51 3.38085
70 52 3.37778
70 53 3.3729
70 54 3.36618
70 55 3.35759
70 56 3.3471
70 57 3.33467
70 58 3.32024
70 59 3.30375
70 60 3.28515
70 61 3.26436
70 62 3.24131
70 63 3.21591
70 64 3.18807
70 65 3.1577
70 66 3.12469
70 67 3.08894
70 68 3.05033
70 69 3.00875
70 70 2.96406
70 71 2.91616
70 72 2.86492
70 73 2.81019
70 74 2.75186
70 75 2.6898
70 76 2.62389
70 77 2.554
70 78 2.48003
70 79 2.40187
70 80 2.31943
70 81 2.23263
70 82 2.14142
70 83 2.04575
70 84 1.94562
70 85 1.84103
70 86 1.73203
70 87 1.61869
70 88 1.50112
70 89 1.37948
70 90 1.25395
70 91 1.12476
70 92 0.992187
70 93 0.85654
70 94 0.718169
70 95 0.577462
70 96 0.434836
70 97 0.290737
70 98 0.145631
70 99 0
71 0 0
71 1 0.154237
71 2 0.307974
71 3 0.460674
71 4 0.611814
71 5 0.760897
71 6 0.90746
71 7 1.05107
71 8 1.19136
71 9 1.32796
71 10 1.46061
71 11 1.58904
71 12 1.71306
71 13 1.83252
71 14 1.94731
71 15 2.05735
71 16 2.16261
71 17 2.2631
71 18 2.35884
71 19 2.44989
71 20 2.53631
71 21 2.61821
71 22 2.69569
71 23 2.76887
71 24 2.83788
71 25 2.90286
71 26 2.96394
71 27 3.02127
71 28 3.07499
71 29 3.12523
71 30 3.17214
71 31 3.21586
71 32 3.2565
71 33 3.29421
71 34 3.32909
71 35 3.36127
71 36 3.39085
71 37 3.41793
71 38 3.44261
71 39 3.46497
71 40 3.4851
71 41 3.50306
71 42 3.51892
71 43 3.53274
71 44 3.54457
71 45 3.55445
71 46 3.56242
71 47 3.56851
71 48 3.57273
71 49 3.5751
71 50 3.57563
71 51 3.57431
71 52 3.57114
71 53 3.56609
71 54 3.55916
71 55 3.55029
71 56 3.53947
71 57 3.52663
71 58 3.51173
71 59 3.49471
71 60 3.4755
71 61 3.45402
71 62 3.43019
71 63 3.40392
71 64 3.37512
71 65 3.34368
71 66 3.30949
71 67 3.27243
71 68 3.23238
71 69 3.18921
71 70 3.1428
71 71 3.09299
71 72 3.03965
71 73 2.98264
71 74 2.92181
71 75 2.85703
71 76 2.78814
71 77 2.71501
71 78 2.63751
71 79 2.55552
71 80 2.46893
71 81 2.37764
71 82 2.28158
71 83 2.18069
71 84 2.07494
71 85 1.96433
71 86 1.8489
71 87 1.7287
71 88 1.60386
71 89 1.47452
71 90 1.34088
71 91 1.20319
71 92 1.06174
71 93 0.916866
71 94 0.768956
71 95 0.618436
71 96 0.465772
71 97 0.31146
71 98 0.156023
71 99 0
72 0 0
72 1 0.165199
72 2 0.329829
72 3 0.493286
72 4 0.654984
72 5 0.814367
72 6 0.970919
72 7 1.12417
72 8 1.27369
72 9 1.41912
72 10 1.56014
72 11 1.69648
72 12 1.82796
72 13 1.9544
72 14 2.07572
72 15 2.19184
72 16 2.30274
72 17 2.40845
72 18 2.509
72 19 2.60448
72 20 2.69498
72 21 2.78062
72 22 2.86153
72 23 2.93784
72 24 3.00971
72 25 3.0773
72 26 3.14076
72 27 3.20025
72 28 3.25593
72 29 3.30796
72 30 3.35649
72 31 3.40167
72 32 3.44365
72 33 3.48256
72 34 3.51852
72 35 3.55168
72 36 3.58213
72 37 3.61
72 38 3.63538
72 39 3.65836
72 40 3.67904
72 41 3.69748
72 42 3.71376
72 43 3.72794
72 44 3.74007
72 45 3.75021
72 46 3.75837
72 47 3.7646
72 48 3.76892
72 49 3.77134
72 50 3.77187
72 51 3.77051
72 52 3.76724
72 53 3.76205
72 54 3.75492
72 55 3.74581
72 56 3.73469
72 57 3.72149
72 58 3.70618
72 59 3.68868
72 60 3.66892
72 61 3.64682
72 62 3.62229
72 63 3.59524
72 64 3.56556
72 65 3.53315
72 66 3.49787
72 67 3.45961
72 68 3.41824
72 69 3.3736
