X Y |E| dxE dyE 
52 42 0.157245 0.15724 0.00120658
52 43 0.158045 0.158042 0.00105231
52 44 0.158732 0.15873 0.000902093
52 45 0.159307 0.159306 0.000755207
52 46 0.159772 0.159771 0.000610923
52 47 0.160127 0.160126 0.000468493
52 48 0.160373 0.160372 0.000327154
52 49 0.16051 0.16051 0.000186139
52 50 0.160539 0.160539 4.46729e-05
52 51 0.160459 0.160459 -9.80177e-05
52 52 0.160271 0.16027 -0.000242704
52 53 0.159973 0.159972 -0.000390147
52 54 0.159565 0.159564 -0.0005411
52 55 0.159045 0.159044 -0.000696297
52 56 0.158413 0.158411 -0.000856453
52 57 0.157666 0.157663 -0.00102226
52 58 0.156804 0.156799 -0.00119437
52 59 0.155823 0.155817 -0.00137341
52 60 0.154722 0.154714 -0.00155997
52 61 0.153498 0.153488 -0.00175457
52 62 0.152148 0.152136 -0.00195772
52 63 0.150671 0.150655 -0.00216982
52 64 0.149063 0.149043 -0.00239123
52 65 0.147321 0.147297 -0.00262226
52 66 0.145442 0.145413 -0.00286309
52 67 0.143423 0.143389 -0.00311384
52 68 0.141261 0.141221 -0.00337455
52 69 0.138954 0.138906 -0.00364513
52 70 0.136497 0.136441 -0.00392539
52 71 0.133889 0.133823 -0.00421503
52 72 0.131127 0.13105 -0.00451363
52 73 0.128209 0.128118 -0.00482063
52 74 0.125131 0.125026 -0.00513535
52 75 0.121894 0.121772 -0.00545697
52 76 0.118494 0.118353 -0.00578453
52 77 0.114932 0.114769 -0.00611693
52 78 0.111207 0.11102 -0.00645295
52 79 0.107319 0.107104 -0.0067912
52 80 0.103268 0.103022 -0.0071302
52 81 0.0990572 0.0987752 -0.00746834
52 82 0.0946878 0.0943657 -0.00780388
52 83 0.0901633 0.0897955 -0.00813501
52 84 0.0854877 0.085068 -0.00845982
52 85 0.0806661 0.0801873 -0.00877635
52 86 0.0757049 0.0751581 -0.00908259
52 87 0.0706116 0.0699863 -0.00937651
52 88 0.0653952 0.0646784 -0.0096561
52 89 0.0600667 0.059242 -0.00991937
52 90 0.054639 0.0536852 -0.0101644
52 91 0.0491284 0.0480173 -0.0103893
52 92 0.0435559 0.0422482 -0.0105924
52 93 0.0379495 0.0363886 -0.0107721
52 94 0.0323509 0.0304497 -0.010927
52 95 0.0268274 0.0244434 -0.0110558
52 96 0.0215035 0.0183823 -0.0111575
52 97 0.016641 0.0122792 -0.0112314
52 98 0.0128436 0.00614729 -0.0112769
52 99 0 0 0
53 0 0.0166464 0 0.0166464
53 1 0.0177135 0.00611105 0.016626
53 2 0.0205782 0.0122107 0.0165639
53 3 0.024603 0.0182852 0.0164608
53 4 0.0292879 0.0243211 0.0163177
53 5 0.0343332 0.0303051 0.016136
53 6 0.0395674 0.0362245 0.0159174
53 7 0.0448888 0.0420672 0.0156638
53 8 0.050233 0.0478215 0.0153774
53 9 0.0555568 0.0534765 0.0150606
53 10 0.0608292 0.0590222 0.014716
53 11 0.0660268 0.0644494 0.0143462
53 12 0.0711316 0.0697494 0.0139541
53 13 0.0761291 0.0749149 0.0135424
53 14 0.0810076 0.0799391 0.013114
53 15 0.0857576 0.0848162 0.0126717
53 16 0.0903712 0.0895414 0.0122182
53 17 0.0948421 0.0941106 0.0117563
53 18 0.0991653 0.0985207 0.0112885
53 19 0.103337 0.102769 0.0108172
53 20 0.107354 0.106854 0.0103447
53 21 0.111215 0.110775 0.00987309
53 22 0.114917 0.114532 0.00940431
53 23 0.118462 0.118124 0.0089401
53 24 0.121849 0.121553 0.00848202
53 25 0.125078 0.12482 0.00803142
53 26 0.128151 0.127926 0.00758947
53 27 0.13107 0.130874 0.00715716
53 28 0.133836 0.133666 0.00673529
53 29 0.136451 0.136305 0.00632448
53 30 0.138919 0.138793 0.00592518
53 31 0.141241 0.141133 0.00553769
53 32 0.143421 0.143328 0.00516215
53 33 0.145462 0.145383 0.00479857
53 34 0.147365 0.147298 0.00444681
53 35 0.149135 0.149079 0.00410664
53 36 0.150774 0.150727 0.00377768
53 37 0.152285 0.152246 0.00345949
53 38 0.153671 0.153638 0.00315151
53 39 0.154933 0.154907 0.00285311
53 40 0.156076 0.156055 0.00256358
53 41 0.1571 0.157083 0.00228217
53 42 0.158008 0.157995 0.00200803
53 43 0.158802 0.158792 0.00174031
53 44 0.159483 0.159477 0.00147807
53 45 0.160054 0.160049 0.00122038
53 46 0.160515 0.160512 0.000966243
53 47 0.160866 0.160865 0.000714664
53 48 0.16111 0.161109 0.000464622
53 49 0.161245 0.161245 0.000215085
53 50 0.161273 0.161273 -3.49844e-05
53 51 0.161194 0.161194 -0.000286624
53 52 0.161006 0.161005 -0.000540866
53 53 0.16071 0.160708 -0.000798733
53 54 0.160305 0.160301 -0.00106123
53 55 0.159789 0.159783 -0.00132934
53 56 0.159161 0.159153 -0.00160401
53 57 0.158419 0.158408 -0.00188617
53 58 0.157563 0.157547 -0.0021767
53 59 0.156588 0.156569 -0.00247642
53 60 0.155495 0.15547 -0.00278611
53 61 0.154279 0.154248 -0.00310647
53 62 0.15294 0.152901 -0.00343813
53 63 0.151472 0.151425 -0.00378166
53 64 0.149875 0.149818 -0.00413752
53 65 0.148145 0.148076 -0.00450605
53 66 0.146279 0.146197 -0.00488752
53 67 0.144274 0.144177 -0.00528204
53 68 0.142127 0.142013 -0.00568961
53 69 0.139835 0.139701 -0.0061101
53 70 0.137395 0.137239 -0.00654319
53 71 0.134804 0.134623 -0.00698842
53 72 0.13206 0.13185 -0.00744517
53 73 0.129161 0.128919 -0.00791262
53 74 0.126104 0.125825 -0.00838979
53 75 0.122888 0.122568 -0.00887548
53 76 0.119512 0.119144 -0.00936831
53 77 0.115974 0.115554 -0.00986671
53 78 0.112275 0.111796 -0.0103689
53 79 0.108416 0.107869 -0.010873
53 80 0.104396 0.103774 -0.0113767
53 81 0.100218 0.0995118 -0.0118779
53 82 0.0958857 0.0950839 -0.012374
53 83 0.0914022 0.0904927 -0.0128625
53 84 0.0867728 0.0857412 -0.0133406
53 85 0.0820039 0.0808335 -0.0138055
53 86 0.0771034 0.0757743 -0.0142544
53 87 0.0720811 0.0705695 -0.0146844
53 88 0.0669491 0.0652257 -0.0150926
53 89 0.0617221 0.0597504 -0.0154761
53 90 0.0564189 0.054152 -0.0158323
53 91 0.0510637 0.0484397 -0.0161584
53 92 0.0456887 0.0426237 -0.0164521
53 93 0.0403391 0.0367149 -0.016711
53 94 0.035082 0.0307248 -0.0169332
53 95 0.0300231 0.0246657 -0.0171169
53 96 0.0253385 0.0185502 -0.0172607
53 97 0.0213317 0.0123917 -0.0173634
53 98 0.0184957 0.00620372 -0.0174242
53 99 0 0 0
54 0 0.0227574 0 0.0227574
54 1 0.0235523 0.00618526 0.0227256
54 2 0.0257921 0.0123586 0.0226384
54 3 0.02913 0.0185056 0.0224966
54 4 0.0332136 0.0246125 0.0223017
54 5 0.0377733 0.0306656 0.0220554
54 6 0.0426244 0.0366516 0.02176
54 7 0.0476437 0.042558 0.0214181
54 8 0.0527477 0.048373 0.0210325
54 9 0.0578779 0.0540854 0.0206064
54 10 0.0629922 0.0596848 0.0201431
54 11 0.068059 0.0651617 0.0196463
54 12 0.073054 0.0705076 0.0191195
54 13 0.0779582 0.075715 0.0185666
54 14 0.0827563 0.080777 0.0179911
54 15 0.0874361 0.0856879 0.0173969
54 16 0.0919878 0.090443 0.0167875
54 17 0.0964034 0.0950382 0.0161664
54 18 0.100677 0.0994705 0.015537
54 19 0.104803 0.103738 0.0149025
54 20 0.108778 0.107838 0.0142657
54 21 0.1126 0.111772 0.0136296
54 22 0.116266 0.115537 0.0129966
54 23 0.119777 0.119136 0.012369
54 24 0.123131 0.122569 0.0117488
54 25 0.12633 0.125838 0.0111377
54 26 0.129374 0.128944 0.0105374
54 27 0.132265 0.13189 0.00994908
54 28 0.135005 0.134679 0.00937381
54 29 0.137596 0.137313 0.00881239
54 30 0.14004 0.139795 0.00826544
54 31 0.142339 0.142129 0.00773334
54 32 0.144498 0.144318 0.0072163
54 33 0.146518 0.146364 0.00671433
54 34 0.148403 0.148272 0.00622728
54 35 0.150154 0.150044 0.00575485
54 36 0.151776 0.151684 0.0052966
54 37 0.153271 0.153195 0.00485196
54 38 0.154642 0.154579 0.00442022
54 39 0.155891 0.15584 0.00400061
54 40 0.157021 0.15698 0.00359223
54 41 0.158034 0.158002 0.00319412
54 42 0.158932 0.158907 0.00280524
54 43 0.159717 0.159699 0.00242449
54 44 0.160391 0.160378 0.00205071
54 45 0.160955 0.160946 0.0016827
54 46 0.16141 0.161404 0.00131924
54 47 0.161757 0.161754 0.000959047
54 48 0.161997 0.161996 0.00060085
54 49 0.162131 0.162131 0.000243347
54 50 0.162158 0.162158 -0.000114769
54 51 0.162079 0.162078 -0.000474803
54 52 0.161893 0.161891 -0.000838056
54 53 0.1616 0.161595 -0.00120581
54 54 0.161198 0.161191 -0.00157934
54 55 0.160687 0.160675 -0.00195987
54 56 0.160066 0.160049 -0.0023486
54 57 0.159332 0.159308 -0.0027467
54 58 0.158484 0.158453 -0.00315527
54 59 0.15752 0.15748 -0.00357534
54 60 0.156438 0.156387 -0.00400789
54 61 0.155236 0.155172 -0.0044538
54 62 0.153909 0.153831 -0.00491386
54 63 0.152458 0.152362 -0.00538878
54 64 0.150877 0.150762 -0.00587912
54 65 0.149165 0.149028 -0.00638532
54 66 0.147318 0.147155 -0.00690768
54 67 0.145333 0.145142 -0.00744636
54 68 0.143208 0.142984 -0.00800133
54 69 0.140939 0.140678 -0.00857237
54 70 0.138524 0.138221 -0.0091591
54 71 0.135959 0.135608 -0.0097609
54 72 0.133243 0.132839 -0.0103769
54 73 0.130374 0.129908 -0.0110062
54 74 0.127348 0.126814 -0.0116472
54 75 0.124165 0.123555 -0.0122987
54 76 0.120824 0.120127 -0.0129586
54 77 0.117324 0.11653 -0.0136251
54 78 0.113665 0.112762 -0.0142957
54 79 0.109848 0.108824 -0.0149679
54 80 0.105875 0.104714 -0.0156389
54 81 0.101748 0.100433 -0.0163058
54 82 0.0974712 0.0959834 -0.0169653
54 83 0.0930491 0.0913667 -0.017614
54 84 0.0884882 0.0865861 -0.0182483
54 85 0.0837965 0.0816455 -0.0188646
54 86 0.0789841 0.0765495 -0.0194592
54 87 0.0740634 0.071304 -0.0200282
54 88 0.0690499 0.0659155 -0.0205679
54 89 0.0639632 0.0603917 -0.0210745
54 90 0.0588282 0.0547411 -0.0215445
54 91 0.0536773 0.0489732 -0.0219744
54 92 0.0485539 0.0430984 -0.0223609
54 93 0.0435178 0.0371276 -0.0227011
54 94 0.0386546 0.031073 -0.0229923
54 95 0.0340895 0.024947 -0.0232323
54 96 0.0300084 0.0187629 -0.0234192
54 97 0.0266791 0.0125343 -0.0235514
54 98 0.0244471 0.00627521 -0.023628
54 99 0 0 0
55 0 0.0289427 0 0.0289427
55 1 0.0295724 0.00627534 0.0288989
55 2 0.0313975 0.012538 0.0287855
55 3 0.0342139 0.0187731 0.0286035
55 4 0.0377796 0.0249661 0.0283547
55 5 0.0418772 0.0311027 0.0280415
55 6 0.0463357 0.0371693 0.0276665
55 7 0.0510276 0.0431529 0.0272331
55 8 0.0558598 0.0490411 0.0267448
55 9 0.0607638 0.0548224 0.0262058
55 10 0.0656884 0.0604862 0.0256201
55 11 0.0705948 0.0660229 0.0249922
55 12 0.0754528 0.0714236 0.0243269
55 13 0.0802386 0.0766807 0.0236286
55 14 0.0849335 0.0817875 0.0229021
55 15 0.0895222 0.0867382 0.0221519
55 16 0.0939927 0.0915282 0.0213827
55 17 0.0983353 0.0961536 0.0205987
55 18 0.102542 0.100612 0.0198042
55 19 0.106607 0.1049 0.0190031
55 20 0.110526 0.109018 0.018199
55 21 0.114296 0.112964 0.0173955
55 22 0.117914 0.11674 0.0165955
55 23 0.121378 0.120345 0.015802
55 24 0.124689 0.123782 0.0150174
55 25 0.127847 0.127051 0.014244
55 26 0.130852 0.130156 0.0134836
55 27 0.133707 0.133099 0.0127377
55 28 0.136411 0.135882 0.0120078
55 29 0.138969 0.138509 0.0112947
55 30 0.141381 0.140983 0.0105992
55 31 0.143651 0.143308 0.00992181
55 32 0.145781 0.145486 0.00926275
55 33 0.147774 0.147522 0.00862205
55 34 0.149633 0.149419 0.00799952
55 35 0.151361 0.15118 0.00739478
55 36 0.152961 0.152809 0.00680731
55 37 0.154435 0.154309 0.00623638
55 38 0.155787 0.155683 0.00568117
55 39 0.157018 0.156934 0.00514072
55 40 0.158132 0.158064 0.00461393
55 41 0.15913 0.159077 0.00409964
55 42 0.160015 0.159974 0.00359659
55 43 0.160788 0.160758 0.00310344
55 44 0.161452 0.16143 0.00261878
55 45 0.162007 0.161993 0.00214117
55 46 0.162455 0.162446 0.00166912
55 47 0.162797 0.162792 0.00120107
55 48 0.163033 0.163031 0.000735497
55 49 0.163164 0.163164 0.000270811
55 50 0.163191 0.163191 -0.000194567
55 51 0.163112 0.163111 -0.000662216
55 52 0.162929 0.162925 -0.00113371
55 53 0.162639 0.162631 -0.0016106
55 54 0.162243 0.162229 -0.00209443
55 55 0.161739 0.161718 -0.00258669
55 56 0.161126 0.161097 -0.00308883
55 57 0.160403 0.160362 -0.00360226
55 58 0.159567 0.159513 -0.0041283
55 59 0.158616 0.158548 -0.00466824
55 60 0.157549 0.157463 -0.00522323
55 61 0.156363 0.156256 -0.00579437
55 62 0.155056 0.154925 -0.00638261
55 63 0.153624 0.153465 -0.00698879
55 64 0.152066 0.151875 -0.00761361
55 65 0.150377 0.15015 -0.00825761
55 66 0.148555 0.148287 -0.00892115
55 67 0.146598 0.146283 -0.00960442
55 68 0.144502 0.144134 -0.0103074
55 69 0.142264 0.141836 -0.0110298
55 70 0.139882 0.139386 -0.0117711
55 71 0.137353 0.13678 -0.0125307
55 72 0.134674 0.134015 -0.0133074
55 73 0.131844 0.131088 -0.0141
55 74 0.12886 0.127995 -0.0149069
55 75 0.125721 0.124734 -0.0157262
55 76 0.122427 0.121303 -0.0165556
55 77 0.118977 0.117699 -0.0173927
55 78 0.115372 0.113922 -0.0182345
55 79 0.111613 0.10997 -0.0190779
55 80 0.107701 0.105843 -0.0199195
55 81 0.103641 0.101542 -0.0207555
55 82 0.0994372 0.0970669 -0.0215819
55 83 0.0950953 0.0924208 -0.0223946
55 84 0.0906232 0.0876061 -0.023189
55 85 0.0860306 0.0826266 -0.0239606
55 86 0.0813299 0.077487 -0.0247047
55 87 0.0765364 0.0721929 -0.0254167
55 88 0.0716692 0.0667511 -0.0260917
55 89 0.0667525 0.0611692 -0.0267251
55 90 0.0618168 0.0554559 -0.0273124
55 91 0.0569018 0.0496209 -0.0278493
55 92 0.0520593 0.0436748 -0.0283316
55 93 0.0473587 0.0376291 -0.0287557
55 94 0.0428939 0.0314962 -0.0291183
55 95 0.0387926 0.0252891 -0.0294165
55 96 0.0352251 0.0190215 -0.0296478
55 97 0.032406 0.0127077 -0.0298104
55 98 0.0305725 0.00636219 -0.0299032
55 99 0 0 0
56 0 0.035218 0 0.035218
56 1 0.035736 0.00638184 0.0351616
56 2 0.0372694 0.0127501 0.0350206
56 3 0.0396887 0.0190893 0.0347965
56 4 0.0428252 0.0253839 0.0344914
56 5 0.0465095 0.0316192 0.0341081
56 6 0.0505937 0.0377808 0.0336501
56 7 0.0549572 0.0438551 0.0331213
56 8 0.0595056 0.0498293 0.0325262
56 9 0.0641655 0.0556915 0.0318696
56 10 0.0688801 0.0614307 0.0311567
56 11 0.073605 0.067037 0.030393
56 12 0.078305 0.0725014 0.029584
56 13 0.0829523 0.0778162 0.0287354
56 14 0.0875247 0.0829747 0.0278528
56 15 0.0920042 0.0879711 0.0269419
56 16 0.0963764 0.0928008 0.0260081
56 17 0.10063 0.0974604 0.0250567
56 18 0.104755 0.101947 0.0240926
56 19 0.108745 0.106259 0.0231208
56 20 0.112595 0.110395 0.0221456
56 21 0.116299 0.114356 0.021171
56 22 0.119856 0.118141 0.0202009
56 23 0.123263 0.121752 0.0192385
56 24 0.12652 0.125191 0.018287
56 25 0.129627 0.12846 0.0173487
56 26 0.132583 0.131562 0.0164261
56 27 0.135391 0.134499 0.015521
56 28 0.138052 0.137274 0.0146348
56 29 0.140568 0.139892 0.0137688
56 30 0.14294 0.142355 0.0129238
56 31 0.145173 0.144667 0.0121004
56 32 0.147267 0.146833 0.0112988
56 33 0.149227 0.148856 0.010519
56 34 0.151055 0.150739 0.00976079
56 35 0.152753 0.152486 0.00902374
56 36 0.154325 0.154101 0.00830718
56 37 0.155774 0.155588 0.00761027
56 38 0.157101 0.156948 0.006932
56 39 0.158311 0.158187 0.00627121
56 40 0.159405 0.159305 0.00562663
56 41 0.160385 0.160307 0.00499686
56 42 0.161253 0.161194 0.00438041
56 43 0.162012 0.161968 0.00377569
56 44 0.162663 0.162632 0.00318105
56 45 0.163208 0.163187 0.00259476
56 46 0.163647 0.163635 0.00201507
56 47 0.163983 0.163976 0.00144017
56 48 0.164214 0.164212 0.00086822
56 49 0.164343 0.164342 0.000297367
56 50 0.164368 0.164368 -0.000274252
56 51 0.164291 0.164288 -0.000848501
56 52 0.16411 0.164104 -0.00142723
56 53 0.163825 0.163813 -0.00201229
56 54 0.163436 0.163415 -0.00260546
56 55 0.162941 0.162909 -0.00320854
56 56 0.162339 0.162294 -0.00382322
56 57 0.161628 0.161567 -0.00445116
56 58 0.160807 0.160726 -0.00509396
56 59 0.159873 0.15977 -0.0057531
56 60 0.158825 0.158695 -0.00642998
56 61 0.15766 0.157499 -0.00712587
56 62 0.156376 0.156179 -0.00784193
56 63 0.15497 0.154732 -0.00857916
56 64 0.153438 0.153154 -0.0093384
56 65 0.15178 0.151442 -0.0101203
56 66 0.14999 0.149592 -0.0109253
56 67 0.148067 0.1476 -0.0117536
56 68 0.146007 0.145462 -0.0126052
56 69 0.143808 0.143175 -0.0134799
56 70 0.141468 0.140735 -0.014377
56 71 0.138982 0.138138 -0.0152958
56 72 0.13635 0.13538 -0.0162349
56 73 0.133569 0.132458 -0.0171928
56 74 0.130637 0.129368 -0.0181678
56 75 0.127554 0.126107 -0.0191574
56 76 0.124318 0.122673 -0.0201592
56 77 0.120931 0.119063 -0.02117
56 78 0.117392 0.115276 -0.0221864
56 79 0.113704 0.11131 -0.0232048
56 80 0.109868 0.107165 -0.0242209
56 81 0.105891 0.102841 -0.0252302
56 82 0.101776 0.0983382 -0.0262281
56 83 0.097531 0.0936587 -0.0272093
56 84 0.0931655 0.0888051 -0.0281685
56 85 0.088691 0.083781 -0.0291002
56 86 0.0841218 0.078591 -0.0299988
56 87 0.0794761 0.0732407 -0.0308585
56 88 0.0747762 0.0677367 -0.0316736
56 89 0.0700502 0.0620869 -0.0324384
56 90 0.0653334 0.0563002 -0.0331474
56 91 0.0606705 0.0503864 -0.0337953
56 92 0.0561186 0.0443565 -0.0343773
56 93 0.0517511 0.0382225 -0.0348887
56 94 0.0476624 0.0319972 -0.0353254
56 95 0.0439721 0.0256942 -0.0356841
56 96 0.0408265 0.0193279 -0.0359616
56 97 0.0383927 0.0129131 -0.0361559
56 98 0.0368372 0.00646527 -0.0362654
56 99 0 0 0
57 0 0.0415999 0 0.0415999
57 1 0.0420363 0.00650548 0.0415299
57 2 0.0433536 0.0129964 0.0413597
57 3 0.0454645 0.0194562 0.0410911
57 4 0.0482478 0.0258687 0.0407267
57 5 0.0515719 0.0322183 0.0402697
57 6 0.0553126 0.0384897 0.0397244
57 7 0.0593613 0.0446689 0.0390955
57 8 0.0636274 0.0507423 0.0383883
57 9 0.068037 0.0566975 0.0376088
57 10 0.0725305 0.0625232 0.036763
57 11 0.07706 0.0682092 0.0358574
57 12 0.081587 0.0737463 0.0348988
57 13 0.0860803 0.0791266 0.0338938
57 14 0.0905146 0.0843435 0.0328492
57 15 0.0948695 0.0893912 0.0317717
57 16 0.0991286 0.0942655 0.0306676
57 17 0.103278 0.0989628 0.0295433
57 18 0.107308 0.103481 0.0284046
57 19 0.11121 0.107818 0.0272571
57 20 0.114977 0.111974 0.0261061
57 21 0.118604 0.115949 0.0249564
57 22 0.122089 0.119744 0.0238122
57 23 0.125427 0.12336 0.0226775
57 24 0.128619 0.1268 0.0215558
57 25 0.131665 0.130067 0.0204501
57 26 0.134563 0.133163 0.019363
57 27 0.137315 0.136091 0.0182965
57 28 0.139924 0.138856 0.0172524
57 29 0.142389 0.141461 0.0162321
57 30 0.144715 0.14391 0.0152364
57 31 0.146902 0.146208 0.0142661
57 32 0.148954 0.148357 0.0133213
57 33 0.150874 0.150363 0.0124021
57 34 0.152664 0.152229 0.0115082
57 35 0.154327 0.15396 0.0106389
57 36 0.155866 0.155558 0.00979348
57 37 0.157284 0.157028 0.00897099
57 38 0.158583 0.158372 0.00817021
57 39 0.159766 0.159595 0.00738977
57 40 0.160836 0.1607 0.0066282
57 41 0.161795 0.161688 0.00588384
57 42 0.162644 0.162562 0.00515496
57 43 0.163386 0.163326 0.00443972
57 44 0.164023 0.16398 0.0037362
57 45 0.164555 0.164527 0.0030424
57 46 0.164984 0.164967 0.00235628
57 47 0.165312 0.165303 0.00167574
57 48 0.165537 0.165534 0.000998669
57 49 0.165663 0.165662 0.000322911
57 50 0.165687 0.165687 -0.000353685
57 51 0.165611 0.165608 -0.00103328
57 52 0.165434 0.165425 -0.00171801
57 53 0.165155 0.165137 -0.00241
57 54 0.164774 0.164745 -0.00311134
57 55 0.16429 0.164245 -0.00382409
57 56 0.1637 0.163637 -0.00455023
57 57 0.163005 0.162919 -0.00529168
57 58 0.162202 0.162089 -0.00605028
57 59 0.161289 0.161144 -0.00682778
57 60 0.160263 0.160082 -0.0076258
57 61 0.159124 0.158899 -0.00844584
57 62 0.157867 0.157594 -0.00928924
57 63 0.156491 0.156161 -0.0101572
57 64 0.154993 0.154598 -0.0110507
57 65 0.153369 0.152901 -0.0119705
57 66 0.151618 0.151067 -0.0129172
57 67 0.149736 0.14909 -0.0138911
57 68 0.14772 0.146967 -0.0148921
57 69 0.145568 0.144695 -0.0159201
57 70 0.143276 0.142267 -0.0169743
57 71 0.140844 0.139682 -0.0180537
57 72 0.138267 0.136934 -0.0191572
57 73 0.135545 0.134019 -0.0202828
57 74 0.132676 0.130934 -0.0214284
57 75 0.129659 0.127675 -0.0225914
57 76 0.126493 0.12424 -0.0237688
57 77 0.12318 0.120625 -0.0249571
57 78 0.11972 0.116829 -0.0261522
57 79 0.116116 0.112849 -0.0273499
57 80 0.11237 0.108684 -0.0285453
57 81 0.108489 0.104335 -0.029733
57 82 0.104478 0.0998016 -0.0309075
57 83 0.100345 0.0950852 -0.0320628
57 84 0.0961023 0.0901882 -0.0331926
57 85 0.0917617 0.0851139 -0.0342903
57 86 0.08734 0.0798669 -0.0353492
57 87 0.0828578 0.0744525 -0.0363625
57 88 0.0783401 0.0688776 -0.0373234
57 89 0.073818 0.0631501 -0.0382251
57 90 0.06933 0.0572789 -0.0390612
57 91 0.0649238 0.0512744 -0.0398252
57 92 0.0606588 0.0451478 -0.0405113
57 93 0.0566081 0.0389116 -0.041114
57 94 0.0528615 0.0325793 -0.0416284
57 95 0.0495262 0.0261651 -0.0420504
57 96 0.046725 0.0196841 -0.0423764
57 97 0.0445876 0.013152 -0.0426038
57 98 0.0432351 0.00658514 -0.0427306
57 99 0 0 0
58 0 0.0481053 0 0.0481053
58 1 0.0484787 0.00664709 0.0480208
58 2 0.0496289 0.0132784 0.0478195
58 3 0.0514943 0.0198763 0.0475036
58 4 0.053985 0.0264237 0.0470762
58 5 0.0569977 0.0329038 0.0465412
58 6 0.0604291 0.0393006 0.0459035
58 7 0.0641835 0.0455992 0.0451689
58 8 0.0681768 0.0517854 0.0443436
58 9 0.0723376 0.0578462 0.0434345
58 10 0.0766061 0.0637697 0.0424489
58 11 0.0809326 0.0695456 0.0413945
58 12 0.0852765 0.0751643 0.0402791
58 13 0.0896042 0.080618 0.0391107
58 14 0.0938881 0.0858999 0.037897
58 15 0.0981057 0.0910045 0.0366459
58 16 0.102239 0.0959275 0.0353649
58 17 0.106272 0.100666 0.0340613
58 18 0.110194 0.105218 0.0327418
58 19 0.113995 0.109582 0.0314131
58 20 0.117668 0.113758 0.0300811
58 21 0.121207 0.117747 0.0287512
58 22 0.124607 0.121551 0.0274286
58 23 0.127867 0.125171 0.0261176
58 24 0.130984 0.12861 0.0248223
58 25 0.133957 0.131872 0.0235459
58 26 0.136788 0.134959 0.0222915
58 27 0.139476 0.137877 0.0210614
58 28 0.142023 0.140628 0.0198575
58 29 0.14443 0.143217 0.0186813
58 30 0.1467 0.145649 0.0175338
58 31 0.148835 0.147927 0.0164157
58 32 0.150838 0.150057 0.0153272
58 33 0.152711 0.152043 0.0142683
58 34 0.154457 0.153889 0.0132385
58 35 0.156079 0.155598 0.0122371
58 36 0.15758 0.157176 0.0112633
58 37 0.158962 0.158627 0.0103158
58 38 0.160228 0.159952 0.00939318
58 39 0.161381 0.161157 0.00849396
58 40 0.162423 0.162245 0.00761638
58 41 0.163357 0.163217 0.00675853
58 42 0.164184 0.164077 0.00591843
58 43 0.164907 0.164828 0.00509395
58 44 0.165526 0.165471 0.00428289
58 45 0.166044 0.166007 0.00348298
58 46 0.166462 0.16644 0.00269187
58 47 0.16678 0.166769 0.00190718
58 48 0.166999 0.166995 0.00112649
58 49 0.167121 0.16712 0.000347341
58 50 0.167144 0.167144 -0.000432713
58 51 0.16707 0.167065 -0.00121613
58 52 0.166897 0.166885 -0.00200536
58 53 0.166625 0.166601 -0.00280283
58 54 0.166254 0.166214 -0.00361091
58 55 0.165782 0.165722 -0.00443195
58 56 0.165208 0.165124 -0.00526823
58 57 0.16453 0.164416 -0.00612194
58 58 0.163748 0.163598 -0.0069952
58 59 0.162858 0.162667 -0.00789001
58 60 0.161859 0.16162 -0.00880825
58 61 0.160749 0.160453 -0.00975164
58 62 0.159525 0.159164 -0.0107218
58 63 0.158184 0.15775 -0.01172
58 64 0.156724 0.156205 -0.0127475
58 65 0.155143 0.154527 -0.0138052
58 66 0.153436 0.152711 -0.0148938
58 67 0.151602 0.150753 -0.0160137
58 68 0.149637 0.148649 -0.017165
58 69 0.147539 0.146394 -0.0183472
58 70 0.145306 0.143983 -0.0195599
58 71 0.142934 0.141412 -0.020802
58 72 0.140422 0.138677 -0.0220719
58 73 0.137769 0.135773 -0.0233676
58 74 0.134972 0.132696 -0.0246869
58 75 0.132032 0.129441 -0.0260267
58 76 0.128948 0.126007 -0.0273836
58 77 0.12572 0.122388 -0.0287536
58 78 0.122351 0.118583 -0.0301322
58 79 0.118843 0.114589 -0.0315144
58 80 0.115201 0.110404 -0.0328945
58 81 0.111429 0.106029 -0.0342665
58 82 0.107535 0.101463 -0.035624
58 83 0.103528 0.0967059 -0.0369598
58 84 0.0994206 0.0917612 -0.0382668
58 85 0.0952271 0.0866314 -0.0395373
58 86 0.0909656 0.0813208 -0.0407635
58 87 0.0866583 0.0758348 -0.0419374
58 88 0.0823325 0.0701801 -0.0430509
58 89 0.0780212 0.0643648 -0.0440963
58 90 0.0737648 0.058398 -0.0450657
58 91 0.0696121 0.0522904 -0.0459517
58 92 0.0656222 0.0460537 -0.0467474
58 93 0.0618654 0.039701 -0.0474463
58 94 0.0584245 0.0332464 -0.0480426
58 95 0.0553936 0.0267049 -0.0485314
58 96 0.0528748 0.0200926 -0.0489085
58 97 0.0509707 0.0134261 -0.0491706
58 98 0.0497719 0.00672267 -0.0493158
58 99 0 0 0
59 0 0.0547524 0 0.0547524
59 1 0.0550745 0.00680769 0.0546521
59 2 0.0560908 0.0135982 0.0544175
59 3 0.0577559 0.0203527 0.054051
59 4 0.060001 0.0270527 0.0535563
59 5 0.062744 0.0336804 0.0529381
59 6 0.0658985 0.0402189 0.0522021
59 7 0.0693812 0.0466521 0.0513551
59 8 0.0731157 0.0529651 0.0504043
